file,x1,x2,y1,y2,c
A_13808.jpg,1,179,1,227,0
A_13809.jpg,1,300,1,227,0
A_1381.jpg,1,205,1,82,0
A_13810.jpg,1,265,1,227,0
A_13811.jpg,1,241,1,227,0
A_13812.jpg,1,79,1,227,0
A_13813.jpg,1,170,1,227,0
A_13814.jpg,1,269,1,227,0
A_13815.jpg,1,191,1,227,0
A_13816.jpg,1,60,1,227,0
A_13817.jpg,1,261,1,227,0
A_13818.jpg,1,214,1,227,0
A_13819.jpg,1,99,1,227,0
A_1382.jpg,1,270,1,82,0
A_13820.jpg,1,114,1,227,0
A_13821.jpg,1,179,1,227,0
A_13822.jpg,1,263,1,227,0
A_13823.jpg,1,278,1,227,0
A_13824.jpg,1,118,1,227,0
A_13825.jpg,1,257,1,54,0
A_13826.jpg,1,222,1,54,0
A_13827.jpg,1,297,1,54,0
A_13828.jpg,1,250,1,54,0
A_13829.jpg,1,299,1,54,0
A_1383.jpg,1,188,1,82,0
A_13830.jpg,1,242,1,54,0
A_13831.jpg,1,229,1,54,0
A_13832.jpg,1,258,1,54,0
A_13833.jpg,1,250,1,54,0
A_13834.jpg,1,226,1,54,0
A_13835.jpg,1,177,1,59,0
A_13836.jpg,1,254,1,59,0
A_13837.jpg,1,210,1,59,0
A_13838.jpg,1,250,1,59,0
A_13839.jpg,1,203,1,59,0
A_1384.jpg,1,168,1,82,0
A_13840.jpg,1,291,1,59,0
A_13841.jpg,1,203,1,59,0
A_13842.jpg,1,232,1,59,0
A_13843.jpg,1,181,1,59,0
A_13844.jpg,1,169,1,59,0
A_13845.jpg,1,147,1,95,0
A_13846.jpg,1,300,1,95,0
A_13847.jpg,1,219,1,95,0
A_13848.jpg,1,266,1,95,0
A_13849.jpg,1,263,1,95,0
A_1385.jpg,1,240,1,82,0
A_13850.jpg,1,123,1,95,0
A_13851.jpg,1,212,1,95,0
A_13852.jpg,1,215,1,95,0
A_13853.jpg,1,105,1,95,0
A_13854.jpg,1,227,1,95,0
A_13855.jpg,1,241,1,95,0
A_13856.jpg,1,175,1,95,0
A_13857.jpg,1,292,1,95,0
A_13858.jpg,1,148,1,95,0
A_13859.jpg,1,158,1,95,0
A_1386.jpg,1,260,1,82,0
A_13860.jpg,1,228,1,95,0
A_13861.jpg,1,104,1,95,0
A_13862.jpg,1,156,1,95,0
A_13863.jpg,1,212,1,118,0
A_13864.jpg,1,227,1,118,0
A_13865.jpg,1,86,1,118,0
A_13866.jpg,1,296,1,118,0
A_13867.jpg,1,201,1,118,0
A_13868.jpg,1,219,1,118,0
A_13869.jpg,1,185,1,118,0
A_1387.jpg,1,166,1,82,0
A_13870.jpg,1,280,1,118,0
A_13871.jpg,1,298,1,118,0
A_13872.jpg,1,200,1,118,0
A_13873.jpg,1,116,1,118,0
A_13874.jpg,1,117,1,118,0
A_13875.jpg,1,239,1,118,0
A_13876.jpg,1,281,1,118,0
A_13877.jpg,1,95,1,118,0
A_13878.jpg,1,102,1,118,0
A_13879.jpg,1,250,1,118,0
A_1388.jpg,1,179,1,82,0
A_13880.jpg,1,176,1,118,0
A_13881.jpg,1,128,1,118,0
A_13882.jpg,1,121,1,204,0
A_13883.jpg,1,281,1,204,0
A_13884.jpg,1,100,1,204,0
A_13885.jpg,1,71,1,204,0
A_13886.jpg,1,136,1,204,0
A_13887.jpg,1,207,1,204,0
A_13888.jpg,1,277,1,204,0
A_13889.jpg,1,52,1,204,0
A_1389.jpg,1,150,1,82,0
A_13890.jpg,1,279,1,204,0
A_13891.jpg,1,254,1,204,0
A_13892.jpg,1,200,1,204,0
A_13893.jpg,1,157,1,204,0
A_13894.jpg,1,196,1,204,0
A_13895.jpg,1,248,1,204,0
A_13896.jpg,1,108,1,204,0
A_13897.jpg,1,141,1,204,0
A_13898.jpg,1,197,1,204,0
A_13899.jpg,1,225,1,204,0
A_139.jpg,1,242,1,233,0
A_1390.jpg,1,159,1,82,0
A_13900.jpg,1,164,1,204,0
A_13901.jpg,1,55,1,204,0
A_13902.jpg,1,52,1,204,0
A_13903.jpg,1,109,1,204,0
A_13904.jpg,1,187,1,204,0
A_13905.jpg,1,287,1,270,0
A_13906.jpg,1,103,1,270,0
A_13907.jpg,1,138,1,270,0
A_13908.jpg,1,255,1,270,0
A_13909.jpg,1,130,1,270,0
A_1391.jpg,1,245,1,82,0
A_13910.jpg,1,150,1,270,0
A_13911.jpg,1,260,1,270,0
A_13912.jpg,1,223,1,270,0
A_13913.jpg,1,260,1,270,0
A_13914.jpg,1,131,1,270,0
A_13915.jpg,1,159,1,270,0
A_13916.jpg,1,161,1,270,0
A_13917.jpg,1,300,1,270,0
A_13918.jpg,1,175,1,270,0
A_13919.jpg,1,140,1,270,0
A_1392.jpg,1,217,1,82,0
A_13920.jpg,1,94,1,270,0
A_13921.jpg,1,281,1,270,0
A_13922.jpg,1,132,1,270,0
A_13923.jpg,1,276,1,270,0
A_13924.jpg,1,165,1,270,0
A_13925.jpg,1,222,1,172,0
A_13926.jpg,1,256,1,172,0
A_13927.jpg,1,130,1,172,0
A_13928.jpg,1,228,1,172,0
A_13929.jpg,1,168,1,172,0
A_1393.jpg,1,257,1,82,0
A_13930.jpg,1,86,1,172,0
A_13931.jpg,1,247,1,172,0
A_13932.jpg,1,188,1,172,0
A_13933.jpg,1,234,1,172,0
A_13934.jpg,1,225,1,172,0
A_13935.jpg,1,154,1,172,0
A_13936.jpg,1,220,1,172,0
A_13937.jpg,1,246,1,172,0
A_13938.jpg,1,114,1,172,0
A_13939.jpg,1,103,1,172,0
A_1394.jpg,1,183,1,60,0
A_13940.jpg,1,109,1,172,0
A_13941.jpg,1,100,1,172,0
A_13942.jpg,1,97,1,172,0
A_13943.jpg,1,137,1,172,0
A_13944.jpg,1,227,1,172,0
A_13945.jpg,1,135,1,172,0
A_13946.jpg,1,290,1,37,0
A_13947.jpg,1,289,1,37,0
A_13948.jpg,1,115,1,144,0
A_13949.jpg,1,235,1,144,0
A_1395.jpg,1,295,1,60,0
A_13950.jpg,1,258,1,144,0
A_13951.jpg,1,230,1,144,0
A_13952.jpg,1,208,1,144,0
A_13953.jpg,1,114,1,144,0
A_13954.jpg,1,152,1,144,0
A_13955.jpg,1,266,1,144,0
A_13956.jpg,1,136,1,144,0
A_13957.jpg,1,241,1,144,0
A_13958.jpg,1,89,1,144,0
A_13959.jpg,1,125,1,144,0
A_1396.jpg,1,300,1,60,0
A_13960.jpg,1,151,1,144,0
A_13961.jpg,1,137,1,144,0
A_13962.jpg,1,134,1,144,0
A_13963.jpg,1,184,1,144,0
A_13964.jpg,1,133,1,144,0
A_13965.jpg,1,287,1,144,0
A_13966.jpg,1,279,1,144,0
A_13967.jpg,1,284,1,144,0
A_13968.jpg,1,295,1,46,0
A_13969.jpg,1,216,1,46,0
A_1397.jpg,1,299,1,60,0
A_13970.jpg,1,248,1,46,0
A_13971.jpg,1,266,1,46,0
A_13972.jpg,1,284,1,46,0
A_13973.jpg,1,73,1,153,0
A_13974.jpg,1,159,1,153,0
A_13975.jpg,1,160,1,153,0
A_13976.jpg,1,132,1,153,0
A_13977.jpg,1,159,1,153,0
A_13978.jpg,1,105,1,153,0
A_13979.jpg,1,196,1,153,0
A_1398.jpg,1,189,1,60,0
A_13980.jpg,1,147,1,153,0
A_13981.jpg,1,300,1,153,0
A_13982.jpg,1,121,1,153,0
A_13983.jpg,1,224,1,153,0
A_13984.jpg,1,276,1,153,0
A_13985.jpg,1,140,1,153,0
A_13986.jpg,1,300,1,153,0
A_13987.jpg,1,179,1,153,0
A_13988.jpg,1,148,1,153,0
A_13989.jpg,1,181,1,153,0
A_1399.jpg,1,187,1,60,0
A_13990.jpg,1,207,1,153,0
A_13991.jpg,1,298,1,153,0
A_13992.jpg,1,256,1,153,0
A_13993.jpg,1,297,1,250,0
A_13994.jpg,1,166,1,250,0
A_13995.jpg,1,85,1,250,0
A_13996.jpg,1,242,1,250,0
A_13997.jpg,1,175,1,250,0
A_13998.jpg,1,231,1,250,0
A_13999.jpg,1,278,1,250,0
A_14.jpg,1,92,1,157,0
A_140.jpg,1,85,1,233,0
A_1400.jpg,1,164,1,60,0
A_14000.jpg,1,141,1,250,0
A_14001.jpg,1,201,1,250,0
A_14002.jpg,1,44,1,250,0
A_14003.jpg,1,277,1,250,0
A_14004.jpg,1,212,1,250,0
A_14005.jpg,1,77,1,250,0
A_14006.jpg,1,205,1,250,0
A_14007.jpg,1,157,1,250,0
A_14008.jpg,1,74,1,250,0
A_14009.jpg,1,172,1,250,0
A_1401.jpg,1,248,1,60,0
A_14010.jpg,1,290,1,250,0
A_14011.jpg,1,57,1,250,0
A_14012.jpg,1,217,1,250,0
A_14013.jpg,1,62,1,250,0
A_14014.jpg,1,148,1,250,0
A_14015.jpg,1,284,1,141,0
A_14016.jpg,1,106,1,141,0
A_14017.jpg,1,100,1,141,0
A_14018.jpg,1,267,1,141,0
A_14019.jpg,1,206,1,141,0
A_1402.jpg,1,282,1,60,0
A_14020.jpg,1,223,1,141,0
A_14021.jpg,1,128,1,141,0
A_14022.jpg,1,217,1,141,0
A_14023.jpg,1,238,1,141,0
A_14024.jpg,1,276,1,141,0
A_14025.jpg,1,297,1,141,0
A_14026.jpg,1,252,1,141,0
A_14027.jpg,1,129,1,141,0
A_14028.jpg,1,294,1,141,0
A_14029.jpg,1,138,1,141,0
A_1403.jpg,1,260,1,60,0
A_14030.jpg,1,166,1,141,0
A_14031.jpg,1,209,1,141,0
A_14032.jpg,1,114,1,141,0
A_14033.jpg,1,147,1,105,0
A_14034.jpg,1,228,1,105,0
A_14035.jpg,1,202,1,105,0
A_14036.jpg,1,109,1,105,0
A_14037.jpg,1,171,1,105,0
A_14038.jpg,1,299,1,105,0
A_14039.jpg,1,266,1,105,0
A_1404.jpg,1,293,1,60,0
A_14040.jpg,1,159,1,105,0
A_14041.jpg,1,284,1,105,0
A_14042.jpg,1,263,1,105,0
A_14043.jpg,1,300,1,105,0
A_14044.jpg,1,237,1,105,0
A_14045.jpg,1,255,1,105,0
A_14046.jpg,1,199,1,105,0
A_14047.jpg,1,168,1,105,0
A_14048.jpg,1,173,1,105,0
A_14049.jpg,1,267,1,47,0
A_1405.jpg,1,244,1,41,0
A_14050.jpg,1,285,1,47,0
A_14051.jpg,1,208,1,47,0
A_14052.jpg,1,281,1,47,0
A_14053.jpg,1,275,1,47,0
A_14054.jpg,1,254,1,47,0
A_14055.jpg,1,286,1,47,0
A_14056.jpg,1,280,1,47,0
A_14057.jpg,1,263,1,47,0
A_14058.jpg,1,282,1,38,0
A_14059.jpg,1,282,1,38,0
A_1406.jpg,1,283,1,41,0
A_14060.jpg,1,150,1,211,0
A_14061.jpg,1,50,1,211,0
A_14062.jpg,1,245,1,211,0
A_14063.jpg,1,98,1,211,0
A_14064.jpg,1,73,1,211,0
A_14065.jpg,1,288,1,211,0
A_14066.jpg,1,249,1,211,0
A_14067.jpg,1,202,1,211,0
A_14068.jpg,1,273,1,211,0
A_14069.jpg,1,257,1,211,0
A_1407.jpg,1,250,1,41,0
A_14070.jpg,1,60,1,211,0
A_14071.jpg,1,195,1,211,0
A_14072.jpg,1,54,1,211,0
A_14073.jpg,1,202,1,211,0
A_14074.jpg,1,144,1,211,0
A_14075.jpg,1,225,1,211,0
A_14076.jpg,1,53,1,211,0
A_14077.jpg,1,273,1,211,0
A_14078.jpg,1,144,1,211,0
A_14079.jpg,1,202,1,211,0
A_1408.jpg,1,276,1,41,0
A_14080.jpg,1,108,1,211,0
A_14081.jpg,1,160,1,211,0
A_14082.jpg,1,245,1,151,0
A_14083.jpg,1,211,1,151,0
A_14084.jpg,1,299,1,151,0
A_14085.jpg,1,216,1,151,0
A_14086.jpg,1,150,1,151,0
A_14087.jpg,1,193,1,151,0
A_14088.jpg,1,225,1,151,0
A_14089.jpg,1,67,1,151,0
A_1409.jpg,1,278,1,41,0
A_14090.jpg,1,166,1,151,0
A_14091.jpg,1,73,1,151,0
A_14092.jpg,1,299,1,151,0
A_14093.jpg,1,171,1,151,0
A_14094.jpg,1,249,1,151,0
A_14095.jpg,1,284,1,151,0
A_14096.jpg,1,184,1,151,0
A_14097.jpg,1,188,1,151,0
A_14098.jpg,1,141,1,151,0
A_14099.jpg,1,119,1,151,0
A_141.jpg,1,267,1,233,0
A_1410.jpg,1,296,1,41,0
A_14100.jpg,1,177,1,151,0
A_14101.jpg,1,163,1,151,0
A_14102.jpg,1,205,1,304,0
A_14103.jpg,1,168,1,304,0
A_14104.jpg,1,79,1,304,0
A_14105.jpg,1,283,1,304,0
A_14106.jpg,1,128,1,304,0
A_14107.jpg,1,148,1,304,0
A_14108.jpg,1,69,1,304,0
A_14109.jpg,1,145,1,304,0
A_1411.jpg,1,265,1,37,0
A_14110.jpg,1,124,1,304,0
A_14111.jpg,1,135,1,304,0
A_14112.jpg,1,291,1,304,0
A_14113.jpg,1,157,1,304,0
A_14114.jpg,1,158,1,304,0
A_14115.jpg,1,57,1,304,0
A_14116.jpg,1,159,1,304,0
A_14117.jpg,1,152,1,304,0
A_14118.jpg,1,237,1,304,0
A_14119.jpg,1,56,1,304,0
A_1412.jpg,1,275,1,37,0
A_14120.jpg,1,50,1,304,0
A_14121.jpg,1,191,1,304,0
A_14122.jpg,1,42,1,304,0
A_14123.jpg,1,85,1,304,0
A_14124.jpg,1,168,1,304,0
A_14125.jpg,1,193,1,304,0
A_14126.jpg,1,288,1,304,0
A_14127.jpg,1,46,1,304,0
A_14128.jpg,1,157,1,199,0
A_14129.jpg,1,150,1,199,0
A_1413.jpg,1,276,1,37,0
A_14130.jpg,1,167,1,199,0
A_14131.jpg,1,150,1,199,0
A_14132.jpg,1,196,1,199,0
A_14133.jpg,1,284,1,199,0
A_14134.jpg,1,242,1,199,0
A_14135.jpg,1,59,1,199,0
A_14136.jpg,1,217,1,199,0
A_14137.jpg,1,84,1,199,0
A_14138.jpg,1,71,1,199,0
A_14139.jpg,1,85,1,199,0
A_1414.jpg,1,286,1,37,0
A_14140.jpg,1,149,1,199,0
A_14141.jpg,1,262,1,199,0
A_14142.jpg,1,74,1,199,0
A_14143.jpg,1,62,1,199,0
A_14144.jpg,1,245,1,199,0
A_14145.jpg,1,186,1,199,0
A_14146.jpg,1,268,1,199,0
A_14147.jpg,1,158,1,199,0
A_14148.jpg,1,293,1,199,0
A_14149.jpg,1,150,1,199,0
A_1415.jpg,1,298,1,37,0
A_14150.jpg,1,108,1,199,0
A_14151.jpg,1,133,1,99,0
A_14152.jpg,1,216,1,99,0
A_14153.jpg,1,215,1,99,0
A_14154.jpg,1,117,1,99,0
A_14155.jpg,1,168,1,99,0
A_14156.jpg,1,101,1,99,0
A_14157.jpg,1,172,1,99,0
A_14158.jpg,1,255,1,99,0
A_14159.jpg,1,199,1,99,0
A_1416.jpg,1,286,1,252,0
A_14160.jpg,1,113,1,99,0
A_14161.jpg,1,234,1,99,0
A_14162.jpg,1,267,1,99,0
A_14163.jpg,1,154,1,99,0
A_14164.jpg,1,218,1,99,0
A_14165.jpg,1,209,1,99,0
A_14166.jpg,1,125,1,99,0
A_14167.jpg,1,204,1,99,0
A_14168.jpg,1,125,1,99,0
A_14169.jpg,1,135,1,99,0
A_1417.jpg,1,202,1,252,0
A_14170.jpg,1,133,1,189,0
A_14171.jpg,1,165,1,189,0
A_14172.jpg,1,266,1,189,0
A_14173.jpg,1,205,1,189,0
A_14174.jpg,1,276,1,189,0
A_14175.jpg,1,283,1,189,0
A_14176.jpg,1,276,1,189,0
A_14177.jpg,1,190,1,189,0
A_14178.jpg,1,121,1,189,0
A_14179.jpg,1,300,1,189,0
A_1418.jpg,1,226,1,252,0
A_14180.jpg,1,287,1,189,0
A_14181.jpg,1,163,1,189,0
A_14182.jpg,1,141,1,189,0
A_14183.jpg,1,200,1,189,0
A_14184.jpg,1,249,1,189,0
A_14185.jpg,1,220,1,189,0
A_14186.jpg,1,69,1,189,0
A_14187.jpg,1,133,1,189,0
A_14188.jpg,1,111,1,189,0
A_14189.jpg,1,262,1,284,0
A_1419.jpg,1,112,1,252,0
A_14190.jpg,1,246,1,284,0
A_14191.jpg,1,181,1,284,0
A_14192.jpg,1,129,1,284,0
A_14193.jpg,1,148,1,284,0
A_14194.jpg,1,270,1,284,0
A_14195.jpg,1,245,1,284,0
A_14196.jpg,1,125,1,284,0
A_14197.jpg,1,79,1,284,0
A_14198.jpg,1,144,1,284,0
A_14199.jpg,1,183,1,284,0
A_142.jpg,1,145,1,233,0
A_1420.jpg,1,156,1,252,0
A_14200.jpg,1,63,1,284,0
A_14201.jpg,1,73,1,284,0
A_14202.jpg,1,206,1,284,0
A_14203.jpg,1,112,1,284,0
A_14204.jpg,1,203,1,284,0
A_14205.jpg,1,160,1,284,0
A_14206.jpg,1,218,1,284,0
A_14207.jpg,1,253,1,284,0
A_14208.jpg,1,248,1,284,0
A_14209.jpg,1,230,1,284,0
A_1421.jpg,1,72,1,252,0
A_14210.jpg,1,40,1,284,0
A_14211.jpg,1,294,1,192,0
A_14212.jpg,1,168,1,192,0
A_14213.jpg,1,111,1,192,0
A_14214.jpg,1,272,1,192,0
A_14215.jpg,1,269,1,192,0
A_14216.jpg,1,107,1,192,0
A_14217.jpg,1,251,1,192,0
A_14218.jpg,1,154,1,192,0
A_14219.jpg,1,56,1,192,0
A_1422.jpg,1,53,1,252,0
A_14220.jpg,1,289,1,192,0
A_14221.jpg,1,118,1,192,0
A_14222.jpg,1,182,1,192,0
A_14223.jpg,1,106,1,192,0
A_14224.jpg,1,236,1,192,0
A_14225.jpg,1,128,1,192,0
A_14226.jpg,1,266,1,192,0
A_14227.jpg,1,170,1,192,0
A_14228.jpg,1,96,1,192,0
A_14229.jpg,1,171,1,192,0
A_1423.jpg,1,145,1,252,0
A_14230.jpg,1,235,1,192,0
A_14231.jpg,1,60,1,192,0
A_14232.jpg,1,100,1,178,0
A_14233.jpg,1,158,1,178,0
A_14234.jpg,1,298,1,178,0
A_14235.jpg,1,272,1,178,0
A_14236.jpg,1,109,1,178,0
A_14237.jpg,1,81,1,178,0
A_14238.jpg,1,155,1,178,0
A_14239.jpg,1,89,1,178,0
A_1424.jpg,1,134,1,252,0
A_14240.jpg,1,157,1,178,0
A_14241.jpg,1,68,1,178,0
A_14242.jpg,1,140,1,178,0
A_14243.jpg,1,276,1,178,0
A_14244.jpg,1,249,1,178,0
A_14245.jpg,1,60,1,178,0
A_14246.jpg,1,78,1,178,0
A_14247.jpg,1,116,1,178,0
A_14248.jpg,1,167,1,178,0
A_14249.jpg,1,176,1,178,0
A_1425.jpg,1,59,1,252,0
A_14250.jpg,1,62,1,178,0
A_14251.jpg,1,151,1,178,0
A_14252.jpg,1,129,1,178,0
A_14253.jpg,1,100,1,178,0
A_14254.jpg,1,187,1,178,0
A_14255.jpg,1,113,1,211,0
A_14256.jpg,1,77,1,211,0
A_14257.jpg,1,271,1,211,0
A_14258.jpg,1,51,1,211,0
A_14259.jpg,1,167,1,211,0
A_1426.jpg,1,177,1,252,0
A_14260.jpg,1,234,1,211,0
A_14261.jpg,1,74,1,211,0
A_14262.jpg,1,223,1,211,0
A_14263.jpg,1,137,1,211,0
A_14264.jpg,1,130,1,211,0
A_14265.jpg,1,172,1,211,0
A_14266.jpg,1,298,1,211,0
A_14267.jpg,1,228,1,211,0
A_14268.jpg,1,219,1,211,0
A_14269.jpg,1,100,1,211,0
A_1427.jpg,1,242,1,252,0
A_14270.jpg,1,297,1,211,0
A_14271.jpg,1,126,1,211,0
A_14272.jpg,1,179,1,211,0
A_14273.jpg,1,217,1,211,0
A_14274.jpg,1,50,1,211,0
A_14275.jpg,1,287,1,211,0
A_14276.jpg,1,122,1,211,0
A_14277.jpg,1,86,1,236,0
A_14278.jpg,1,183,1,236,0
A_14279.jpg,1,253,1,236,0
A_1428.jpg,1,105,1,252,0
A_14280.jpg,1,79,1,236,0
A_14281.jpg,1,67,1,236,0
A_14282.jpg,1,181,1,236,0
A_14283.jpg,1,102,1,236,0
A_14284.jpg,1,44,1,236,0
A_14285.jpg,1,215,1,236,0
A_14286.jpg,1,100,1,236,0
A_14287.jpg,1,251,1,236,0
A_14288.jpg,1,140,1,236,0
A_14289.jpg,1,55,1,236,0
A_1429.jpg,1,41,1,252,0
A_14290.jpg,1,235,1,236,0
A_14291.jpg,1,84,1,236,0
A_14292.jpg,1,237,1,236,0
A_14293.jpg,1,209,1,236,0
A_14294.jpg,1,59,1,236,0
A_14295.jpg,1,198,1,236,0
A_14296.jpg,1,170,1,236,0
A_14297.jpg,1,276,1,236,0
A_14298.jpg,1,110,1,236,0
A_14299.jpg,1,109,1,236,0
A_143.jpg,1,140,1,233,0
A_1430.jpg,1,109,1,252,0
A_14300.jpg,1,146,1,236,0
A_14301.jpg,1,191,1,236,0
A_14302.jpg,1,233,1,262,0
A_14303.jpg,1,78,1,262,0
A_14304.jpg,1,124,1,262,0
A_14305.jpg,1,190,1,262,0
A_14306.jpg,1,75,1,262,0
A_14307.jpg,1,272,1,262,0
A_14308.jpg,1,131,1,262,0
A_14309.jpg,1,238,1,262,0
A_1431.jpg,1,180,1,252,0
A_14310.jpg,1,240,1,262,0
A_14311.jpg,1,187,1,262,0
A_14312.jpg,1,130,1,262,0
A_14313.jpg,1,156,1,262,0
A_14314.jpg,1,117,1,262,0
A_14315.jpg,1,168,1,262,0
A_14316.jpg,1,96,1,262,0
A_14317.jpg,1,250,1,262,0
A_14318.jpg,1,241,1,262,0
A_14319.jpg,1,149,1,262,0
A_1432.jpg,1,95,1,252,0
A_14320.jpg,1,300,1,262,0
A_14321.jpg,1,78,1,262,0
A_14322.jpg,1,149,1,262,0
A_14323.jpg,1,140,1,262,0
A_14324.jpg,1,75,1,262,0
A_14325.jpg,1,259,1,244,0
A_14326.jpg,1,216,1,244,0
A_14327.jpg,1,231,1,244,0
A_14328.jpg,1,263,1,244,0
A_14329.jpg,1,218,1,244,0
A_1433.jpg,1,76,1,252,0
A_14330.jpg,1,196,1,244,0
A_14331.jpg,1,165,1,244,0
A_14332.jpg,1,210,1,244,0
A_14333.jpg,1,122,1,244,0
A_14334.jpg,1,230,1,244,0
A_14335.jpg,1,95,1,244,0
A_14336.jpg,1,64,1,244,0
A_14337.jpg,1,215,1,244,0
A_14338.jpg,1,72,1,244,0
A_14339.jpg,1,47,1,244,0
A_1434.jpg,1,281,1,252,0
A_14340.jpg,1,90,1,244,0
A_14341.jpg,1,137,1,244,0
A_14342.jpg,1,281,1,244,0
A_14343.jpg,1,295,1,244,0
A_14344.jpg,1,288,1,244,0
A_14345.jpg,1,88,1,244,0
A_14346.jpg,1,187,1,126,0
A_14347.jpg,1,231,1,126,0
A_14348.jpg,1,211,1,126,0
A_14349.jpg,1,205,1,126,0
A_1435.jpg,1,160,1,252,0
A_14350.jpg,1,300,1,126,0
A_14351.jpg,1,246,1,126,0
A_14352.jpg,1,157,1,126,0
A_14353.jpg,1,132,1,126,0
A_14354.jpg,1,235,1,126,0
A_14355.jpg,1,146,1,126,0
A_14356.jpg,1,219,1,126,0
A_14357.jpg,1,103,1,126,0
A_14358.jpg,1,253,1,126,0
A_14359.jpg,1,278,1,126,0
A_1436.jpg,1,93,1,252,0
A_14360.jpg,1,241,1,126,0
A_14361.jpg,1,93,1,126,0
A_14362.jpg,1,174,1,126,0
A_14363.jpg,1,83,1,126,0
A_14364.jpg,1,122,1,126,0
A_14365.jpg,1,247,1,139,0
A_14366.jpg,1,96,1,139,0
A_14367.jpg,1,88,1,139,0
A_14368.jpg,1,219,1,139,0
A_14369.jpg,1,181,1,139,0
A_1437.jpg,1,294,1,252,0
A_14370.jpg,1,205,1,139,0
A_14371.jpg,1,187,1,139,0
A_14372.jpg,1,241,1,139,0
A_14373.jpg,1,93,1,139,0
A_14374.jpg,1,106,1,139,0
A_14375.jpg,1,191,1,139,0
A_14376.jpg,1,196,1,139,0
A_14377.jpg,1,89,1,139,0
A_14378.jpg,1,172,1,139,0
A_14379.jpg,1,174,1,139,0
A_1438.jpg,1,137,1,252,0
A_14380.jpg,1,112,1,139,0
A_14381.jpg,1,84,1,139,0
A_14382.jpg,1,171,1,139,0
A_14383.jpg,1,82,1,139,0
A_14384.jpg,1,128,1,139,0
A_14385.jpg,1,99,1,139,0
A_14386.jpg,1,135,1,139,0
A_14387.jpg,1,220,1,139,0
A_14388.jpg,1,162,1,139,0
A_14389.jpg,1,55,1,188,0
A_1439.jpg,1,215,1,252,0
A_14390.jpg,1,56,1,188,0
A_14391.jpg,1,59,1,188,0
A_14392.jpg,1,215,1,188,0
A_14393.jpg,1,100,1,188,0
A_14394.jpg,1,242,1,188,0
A_14395.jpg,1,288,1,188,0
A_14396.jpg,1,77,1,188,0
A_14397.jpg,1,156,1,188,0
A_14398.jpg,1,158,1,188,0
A_14399.jpg,1,209,1,188,0
A_144.jpg,1,63,1,233,0
A_1440.jpg,1,64,1,252,0
A_14400.jpg,1,288,1,188,0
A_14401.jpg,1,83,1,188,0
A_14402.jpg,1,284,1,188,0
A_14403.jpg,1,56,1,188,0
A_14404.jpg,1,61,1,188,0
A_14405.jpg,1,281,1,188,0
A_14406.jpg,1,94,1,188,0
A_14407.jpg,1,178,1,188,0
A_14408.jpg,1,62,1,188,0
A_14409.jpg,1,83,1,188,0
A_1441.jpg,1,62,1,252,0
A_14410.jpg,1,71,1,188,0
A_14411.jpg,1,262,1,188,0
A_14412.jpg,1,153,1,188,0
A_14413.jpg,1,169,1,188,0
A_14414.jpg,1,158,1,119,0
A_14415.jpg,1,238,1,119,0
A_14416.jpg,1,162,1,119,0
A_14417.jpg,1,249,1,119,0
A_14418.jpg,1,277,1,119,0
A_14419.jpg,1,212,1,119,0
A_1442.jpg,1,149,1,101,0
A_14420.jpg,1,161,1,119,0
A_14421.jpg,1,154,1,119,0
A_14422.jpg,1,167,1,119,0
A_14423.jpg,1,298,1,119,0
A_14424.jpg,1,199,1,119,0
A_14425.jpg,1,194,1,119,0
A_14426.jpg,1,259,1,119,0
A_14427.jpg,1,227,1,119,0
A_14428.jpg,1,245,1,119,0
A_14429.jpg,1,237,1,119,0
A_1443.jpg,1,144,1,101,0
A_14430.jpg,1,244,1,215,0
A_14431.jpg,1,234,1,215,0
A_14432.jpg,1,258,1,215,0
A_14433.jpg,1,103,1,215,0
A_14434.jpg,1,64,1,215,0
A_14435.jpg,1,219,1,215,0
A_14436.jpg,1,228,1,215,0
A_14437.jpg,1,219,1,215,0
A_14438.jpg,1,179,1,215,0
A_14439.jpg,1,146,1,215,0
A_1444.jpg,1,227,1,101,0
A_14440.jpg,1,63,1,215,0
A_14441.jpg,1,137,1,215,0
A_14442.jpg,1,273,1,215,0
A_14443.jpg,1,273,1,215,0
A_14444.jpg,1,259,1,215,0
A_14445.jpg,1,300,1,215,0
A_14446.jpg,1,119,1,215,0
A_14447.jpg,1,50,1,215,0
A_14448.jpg,1,245,1,258,0
A_14449.jpg,1,139,1,258,0
A_1445.jpg,1,149,1,101,0
A_14450.jpg,1,238,1,258,0
A_14451.jpg,1,187,1,258,0
A_14452.jpg,1,162,1,258,0
A_14453.jpg,1,180,1,258,0
A_14454.jpg,1,181,1,258,0
A_14455.jpg,1,263,1,258,0
A_14456.jpg,1,66,1,258,0
A_14457.jpg,1,98,1,258,0
A_14458.jpg,1,172,1,258,0
A_14459.jpg,1,168,1,258,0
A_1446.jpg,1,240,1,101,0
A_14460.jpg,1,259,1,258,0
A_14461.jpg,1,290,1,258,0
A_14462.jpg,1,259,1,258,0
A_14463.jpg,1,64,1,258,0
A_14464.jpg,1,140,1,258,0
A_14465.jpg,1,257,1,258,0
A_14466.jpg,1,41,1,258,0
A_14467.jpg,1,228,1,43,0
A_14468.jpg,1,286,1,43,0
A_14469.jpg,1,260,1,43,0
A_1447.jpg,1,275,1,101,0
